	D605	D606	D607	D611	D612	D614	D616	D618	D619	D621	D624	D627	D629	D631	D632	D633	D636	D640	D641	D645	D646	D648	D678	D679	D680	D681	D683	D684	D685	D686	D687	C487	C488	C491	C492	NC01	NC02	NC03	NC04	NC05	NC06	NC07	NC08	NC09	NC10	NC12	NC13	NC14	B202	B204	B206	B207	B209	B211	B212	B223	B224	B226	B228	B230	B231	B232	B235	B236	B237	B238	B319	B320	B321	B322	B323
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	0.0359	0.03538	35.94236	0.02905	0.00902	0.03514	0.00555	0.0141	14.98654	0.039639999999999995	0.013130000000000001	0.84452	15.8409	0.02392	0.010190000000000001	0.0381	0.008320000000000001	0.022930000000000002	0.22009	1.6771200000000002	0.01293	0.00673	0.018580000000000003	1.6740099999999998	0.00856	0.46366	0.00978	0.014669999999999999	7.09578	0.03253	0.00604	0.01584	1.5789	1.52262	0.0663	0.0	0.04129	0.07796	0.0	0.20734	2.37181	0.0	0.014190000000000001	0.0	5.95285	0.0	0.0	0.0	0.02215	4.132619999999999	0.044219999999999995	8.19924	4.929469999999999	0.08972999999999999	8.752239999999999	0.4334	0.19732	18.22392	0.04269	0.04992	4.3338	16.02565	9.63692	6.01869	0.27237	0.017519999999999997	1.21604	0.0033399999999999997	7.74936	0.01346	0.01103
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0.0	2.98976	0.22998000000000002	0.0	0.031869999999999996	0.0	1.7406099999999998	1.20509	0.00592	1.11489	0.01864	0.10028	1.07965	4.22521	8.627469999999999	0.00787	8.279819999999999	4.83639	1.57406	0.09507	0.07971	1.5218	0.46452	0.00657	7.357660000000001	1.00645	3.49704	4.36707	0.0332	0.00854	2.81376	1.11984	0.25023	0.04854	3.49404	0.009590000000000001	0.02109	0.0	0.0	0.0	0.5419	0.00299	0.0	0.3929	1.36506	1.98695	0.0	0.33896	0.07532	0.32781	1.973	0.3538	0.009909999999999999	0.00161	0.21996	0.01711	0.0043	0.98305	0.0	0.7195	0.009770000000000001	0.07086	0.038489999999999996	0.65552	0.59221	0.09297000000000001	0.40023000000000003	0.08075	0.00626	0.19125999999999999	1.25466
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola	0.22011999999999998	0.0	0.56081	0.00018999999999999998	0.0	0.0	0.0	0.0	0.0	0.49123	0.0	0.0	1.4164299999999999	2.74567	0.8026	0.00018999999999999998	0.0021899999999999997	0.0043100000000000005	0.013580000000000002	0.81257	0.00122	0.00075	0.007559999999999999	0.7479	0.00176	0.00021	1.90615	1.68041	2.54692	0.00078	0.00108	0.0	0.10082	0.0	0.00316	0.00589	0.0	0.28494	0.46305	0.0	0.11515	0.0032600000000000003	0.0	0.0413	0.06532	0.0	0.00343	0.0	0.34874	0.0	0.0	0.1386	0.04505	0.0	0.00149	0.20640999999999998	0.51551	0.0	0.28911	0.7663	0.0	0.0	0.31122	0.08102000000000001	0.33089	0.45646000000000003	0.00037999999999999997	0.1764	0.5140100000000001	0.27405	0.26500999999999997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	0.00812	0.0035299999999999997	0.007359999999999999	0.0	0.0	0.0	0.00157	0.006940000000000001	0.0	0.15495	0.0067599999999999995	0.06361	0.013619999999999998	0.00275	0.00496	0.00125	0.00648	0.01404	0.017480000000000002	0.00271	0.00629	7.964910000000001	0.19505999999999998	0.0	0.0	0.38644	0.0013599999999999999	0.00674	0.0	0.00212	0.0	0.65007	0.00897	0.20633	0.00442	3.6273699999999995	0.0	4.03876	0.35745	0.0	1.87667	6.52096	0.28631	0.0	0.0	0.0	0.76405	0.0	0.89464	0.01464	0.0278	5.11749	0.05512	0.02456	0.02658	0.6913600000000001	5.26526	0.00889	0.74346	0.13176	2.08375	0.5674600000000001	4.78271	0.29667	0.42846000000000006	3.24664	0.0022	0.61028	9.05437	0.01319	3.32134
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens	0.16835	0.02026	0.01798	0.25894	0.04637	0.0	0.00114	0.0	0.00056	0.56583	0.0	0.19363	0.012629999999999999	0.009590000000000001	0.01036	0.01409	0.013000000000000001	0.01549	0.050769999999999996	6.79679	0.01084	19.43656	0.5744	0.047560000000000005	0.00613	0.66266	0.0070799999999999995	0.00719	0.00963	0.01083	24.15793	0.017169999999999998	1.45328	0.35345	0.01182	0.023719999999999998	0.0	0.01294	0.2592	0.0	0.27948	0.00182	0.0	0.0	0.0	1.01403	0.0	0.0	2.13401	4.41789	3.6823300000000003	0.01888	1.52843	13.50404	0.02291	0.0115	1.16409	0.012	2.00293	2.51847	11.07693	0.02459	3.03693	1.69805	3.19332	9.28309	0.00912	0.17889000000000002	1.57415	0.5261100000000001	6.47067
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Candidatus_Cibiobacter|s__Candidatus_Cibiobacter_qucibialis	0.0039299999999999995	0.0030399999999999997	0.00628	0.00263	0.41812	0.00146	0.0	0.010409999999999999	0.0	0.06552999999999999	0.00998	0.014719999999999999	0.00262	0.00671	0.00266	0.02358	0.0	0.01859	0.0	4.46087	0.00209	0.00463	1.9463099999999998	0.03178	0.00367	0.00156	0.0	0.01952	0.0	0.01853	0.0112	0.00424	2.99519	3.4230699999999996	0.00539	0.01969	0.0	0.48788000000000004	0.010020000000000001	0.00942	0.60233	49.857459999999996	1.15044	9.15322	0.01407	0.0031899999999999997	14.774729999999998	0.0	2.5196	0.40531999999999996	0.64037	0.20295	0.09032000000000001	0.0008900000000000001	0.0	2.50785	1.69825	0.007890000000000001	2.47484	0.31175	0.89179	0.01059	0.88418	0.3958	0.8593799999999999	0.74512	0.0058	1.34995	0.01339	0.90615	0.89112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena	0.0	0.0	0.28814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011300000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0313	0.0	0.0	0.0	0.0	0.03689	0.0	0.0	0.0	0.01037	0.00037999999999999997	0.00346	0.0	0.00036	0.17335	0.0063	0.0	0.04314	3.06793	0.08438999999999999	0.0	0.0	0.0	0.0072299999999999994	0.0	0.04513	0.0	0.0	0.0	0.07689	0.0	0.15759	0.00217	0.00757	0.0	0.00563	0.0	0.0	0.0	0.0	0.0	0.029269999999999997	0.13471	0.0	0.060070000000000005	0.0	0.0	0.10638
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	0.08785	0.00081	0.0205	0.0	0.10243	0.0	0.00238	0.03363	0.0	0.03267	5.82344	4.47353	0.15773	0.50937	0.061939999999999995	2.11306	0.00198	0.0	0.0	0.14841	0.5038	0.00228	0.26539	0.0	0.0	0.08139	0.48798	0.058120000000000005	0.11606	0.09207	0.06336	0.26699	0.09766	0.20844000000000001	2.38702	0.72159	0.9076799999999999	0.28962	1.29459	0.08914	3.2938699999999996	1.07225	0.09773	2.73829	1.7490299999999999	8.11716	0.0053100000000000005	1.22812	0.025769999999999998	0.053489999999999996	0.1032	0.09725	0.008190000000000001	0.0	0.01884	0.91107	0.1006	0.03155	0.15339	0.24902	0.04752	0.01196	0.14368	0.10413	0.37193000000000004	0.00301	0.0	0.11667999999999999	0.5344300000000001	0.10962999999999999	0.01785
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii	0.21156999999999998	0.0	0.26541	0.0	0.06369	0.0	0.00237	0.43077	0.70409	0.04373	0.0058200000000000005	0.0	0.24606	1.51108	0.85369	0.00176	0.00515	0.0	0.0043	0.4242	1.1398700000000002	0.09005	0.11266	0.09955	0.0003	0.36693000000000003	0.36380999999999997	0.52341	1.96868	0.2344	1.2402600000000001	1.3807200000000002	0.11083	0.20207	0.93116	0.04445	0.15602	0.01316	0.16745	0.01876	2.9864900000000003	0.08951	0.05876	0.1585	0.43887	9.02892	0.0	0.5999	0.12647	0.26619	0.93895	0.1428	0.04659	5.58536	0.32098000000000004	0.2182	0.04087	0.44578999999999996	0.12029000000000001	0.1764	0.4154	0.52595	0.09117	0.19549	0.49876000000000004	0.11823	0.35531999999999997	0.10772000000000001	2.3812599999999997	0.09994	0.05577000000000001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.14240999999999998	0.0	0.029330000000000002	0.0	0.01317	0.0	0.0	0.0	0.0	0.023459999999999998	0.0	0.0	0.0	0.11899000000000001	0.10876	0.0	0.0	0.0	0.0069099999999999995	0.0	0.25419	0.09299	0.00884	0.026010000000000002	0.0	0.00132	0.02707	0.0	0.012240000000000001	0.0	0.77281	0.37351999999999996	0.0183	0.00349	0.0	0.0	0.41617	0.0	0.33838	3.09328	0.18750999999999998	0.22616	0.7723300000000001	3.00048	0.0	7.61505	1.0106600000000001	0.0	0.09037	0.90953	0.06076	0.01621	0.17057	0.15984	0.00433	0.037160000000000006	0.042089999999999995	1.1717	0.08907000000000001	0.05488	0.11964000000000001	0.21641	0.03782	0.04608	0.01114	0.20052999999999999	0.014219999999999998	0.08348	0.4795	0.19602999999999998	0.17712999999999998
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_glycyrrhizinilyticus	0.007509999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057420000000000006	0.03163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00873	0.0	0.0	0.0	0.0	0.007490000000000001	0.01258	0.0	0.0	0.05959	0.0	0.0	0.0	0.0	0.84521	0.0	0.08001	0.09086	0.0	0.39929000000000003	1.7795900000000002	1.5515299999999999	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0005	0.0	0.0	0.02034	0.0	0.0	0.0	0.02611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0.00695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65132	0.34437	0.04861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02804	0.0	0.0	0.0	0.0	0.95939	0.0	0.0	0.10065	0.0	0.0037799999999999995	0.0	0.0	1.41412	0.0	0.0	0.1445	0.00028	0.67635	0.0	0.7262	0.0	0.0	0.019790000000000002	0.07872	0.00045	0.00743	0.04409	1.25576	0.0	0.0	0.00307	0.56316	0.04383	0.0	0.033889999999999997	0.12479000000000001	0.08145	0.03027
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0.0	0.00151	0.0	0.015119999999999998	0.0027199999999999998	1.5489600000000001	0.0	0.0	0.07728	0.0	0.49573	0.0	0.0	0.0	0.0	0.0	0.0	0.10848	0.01179	0.0	0.0069900000000000006	0.00176	0.0	0.0	0.00703	0.0	0.0074	0.0	0.0	0.0	0.0	0.00295	0.0	0.00944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9999999999999995e-05	0.0	0.0	0.0	0.04319	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii	0.0844	0.0	0.0	0.0	0.0	0.0	0.0	0.01231	0.0	0.025480000000000003	0.0	0.0	0.0	0.03375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03804	0.0069099999999999995	0.0033	0.0	0.0	0.0	0.0	0.0069299999999999995	0.0	0.0	0.02837	0.00106	0.0	0.0	0.0	0.01207	1.08469	0.21909	0.0	1.27195	1.30839	0.30771	0.30236	0.4843	2.89222	0.17742	0.0	0.00294	0.03843	0.00312	0.0	0.00783	0.0	0.0	0.0244	0.14514000000000002	0.19264	0.02843	0.00603	0.02371	0.009340000000000001	0.0	0.00477	0.02089	0.02016	0.023719999999999998	0.0054	0.07901	0.04782	0.00512
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_welbionis	0.0	0.0	0.0599	0.0	0.06291000000000001	0.0	0.0	1.06316	0.0	0.01008	0.0015199999999999999	0.0	0.0	0.45696000000000003	0.0	0.0	0.0	0.0	0.0	0.09314	0.0	0.00229	0.93379	0.0	0.0	0.50688	0.0	0.07877	0.13940999999999998	0.0	0.0	0.23343000000000003	0.04136	0.41886999999999996	1.21933	0.0	0.18975999999999998	0.011890000000000001	0.25511999999999996	0.0	0.48303999999999997	0.017	0.04557	0.0	0.04367	3.2269900000000002	0.0	0.0	0.05195	0.28418000000000004	0.31772	0.15198	0.00485	0.0	0.0	0.55125	0.39692	0.14645999999999998	0.34301	0.61727	0.11120999999999999	0.00042	0.16597	0.07862000000000001	1.06895	0.043089999999999996	0.0	0.50662	0.0	0.10839000000000001	0.20414000000000002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_AF19_10LB	0.0	0.0	0.00495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08605	0.0	0.0	0.0	0.0	0.00349	0.0	0.0	0.0	0.00427	0.0	0.0	0.0	0.0	0.10939000000000002	0.03149	0.0	0.0	0.0	0.01881	0.0	0.0	1.88428	0.53915	0.0	0.01676	0.02868	0.00133	0.0	0.0	0.0	0.0	0.0	0.018090000000000002	0.0	0.10027	0.0	0.0	0.0	0.0	0.00074	0.00309	0.0	0.0	0.00778	0.0	0.0030600000000000002	0.00605
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0019199999999999998	0.0	0.0	0.0	0.07733	0.0	0.01829	0.024630000000000003	0.0	0.0	0.0	0.0	0.0	0.0058200000000000005	0.00656	0.0	0.0	0.0	0.0	0.10492	0.0	0.00228	0.0	0.01614	0.0	0.0	0.0	0.0031899999999999997	0.81726	0.017509999999999998	0.0021899999999999997	0.00512	0.00242	0.0633	0.08137	0.0348	0.10912999999999999	0.25637	1.56205	0.00558	0.25025	0.0	0.0	0.0	0.0	0.0	0.01436	0.0	0.0	0.0	0.01277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00865	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium	0.61926	0.06146	0.33564	0.00029	0.15386	0.0	0.0	0.01643	0.0	0.40794	0.0	0.0	0.24115	2.2863599999999997	0.9631299999999999	0.09408	0.0	0.0	0.14614000000000002	0.74178	0.8603	0.01022	0.5696399999999999	0.13147999999999999	0.0	0.058370000000000005	1.20481	0.8061699999999999	0.8554799999999999	0.0	3.67185	0.12385999999999998	0.43778	0.16685	0.0	3.5999800000000004	0.0	1.29294	0.5493100000000001	10.154860000000001	0.49688000000000004	1.1547399999999999	0.5149699999999999	1.61782	0.01496	2.2465200000000003	0.6652	0.0	1.07179	1.46764	0.58545	0.21474000000000001	0.63956	4.0159	0.41428000000000004	0.33103	0.57333	0.12883	1.1795200000000001	0.2808	0.31314000000000003	0.9254100000000001	0.22971	0.060629999999999996	0.27693	3.19849	0.40979	0.40318000000000004	0.20016	0.30675	1.05065
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques	0.07206	0.0	0.31768	0.0	0.0007	0.0	0.0	0.5898100000000001	0.0	0.028069999999999998	1.1324	0.0	0.02015	1.12214	2.39546	0.0	0.0	0.0	0.00599	0.25288	0.05317	1.96435	0.11615999999999999	0.0016300000000000002	0.00374	0.22358000000000003	0.09844	0.0	4.06099	0.04705	5.69038	0.80403	0.057	0.04886	0.0	12.93034	0.6308699999999999	3.85016	0.82106	0.7229300000000001	6.887519999999999	0.07038	0.64756	7.13733	0.02584	0.02613	0.21414	1.07619	0.26857	0.37976	0.1145	0.41461000000000003	0.55752	0.0	1.98593	1.3463200000000002	0.21402	0.01932	0.59383	0.52176	0.0	0.041210000000000004	0.18872	0.40828000000000003	0.9347	0.05405	0.004	0.0412	0.8414200000000001	0.1284	0.033260000000000005
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	0.0	0.05554	0.0	0.11116	0.00103	0.36680999999999997	0.0005200000000000001	0.01849	0.17295	0.0	0.0	0.05156	0.03259	0.0801	0.1578	0.00014	0.33213000000000004	0.0064	0.07554	0.0	0.045110000000000004	0.0002	0.15800999999999998	0.0	0.0	0.0	0.03372	0.10942	0.0	0.02061	0.0	0.12588	0.0	0.0	2.09553	6.68583	0.0	0.00209	0.0	0.17811	0.0	0.19591	0.00592	0.50938	1.7351400000000001	0.8779299999999999	0.03115	0.92956	0.0	9e-05	0.03885	0.0007599999999999999	0.0	0.01598	0.0048200000000000005	0.0029100000000000003	0.0	0.06088	0.0	0.00082	0.00563	0.00732	0.0	0.0	0.0	0.0	0.03737	0.0	0.00603	0.0	5e-05
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0.20396	0.0	0.00513	0.0	0.0	0.0	0.0	0.19403	0.0	0.26598	0.0	0.0	0.05172	0.0	0.0	0.0	0.0	0.0	0.0	0.04274	0.0	0.0	0.23726999999999998	0.34715999999999997	0.0	0.0288	0.0	0.0	0.16819	0.10457999999999999	0.0	0.0	0.009309999999999999	0.31477	0.0	11.43379	0.02986	0.0	0.0	0.00128	1.34267	1.02295	0.0	0.15241	0.0	0.001	1.13937	0.07172	0.034710000000000005	0.0	0.0	0.32199	0.0	0.0	0.00135	0.25522	0.20572	0.0	0.01577	0.055139999999999995	0.0	0.0	0.0	0.0759	0.05521	0.0418	0.0	0.12379000000000001	0.0	0.0	0.01926
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB4121	0.04041	0.0	0.017269999999999997	0.0	0.0262	0.0	0.00352	0.007540000000000001	0.0	0.0	0.0	0.0	0.0	0.01141	0.07434	0.00914	0.02659	0.0	0.0	0.01037	0.06598	0.06044	0.05658	0.01103	0.0	0.01068	0.0066	0.02953	0.0292	0.01872	0.13398	0.02918	0.028630000000000003	0.0	0.01591	2.03519	0.0	0.0	0.04052	0.16647	0.0	0.0	0.07265	0.25976	0.05057	0.02395	0.16802	0.11195	0.02097	0.0	0.02367	0.0	0.01345	0.0	0.04268	0.10325	0.03391	0.07246	0.01516	0.03386	0.03803	0.0173	0.0	0.01901	0.0	0.01468	0.01945	0.01296	0.21043	0.046130000000000004	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium	0.0	0.0	0.18885	0.0	0.00047999999999999996	0.0	0.0022	0.0	0.0	0.27515	0.0	0.0	0.01315	0.05287000000000001	0.18119000000000002	0.0	0.00198	0.0	0.0	0.38295	0.0	0.15842	0.58106	0.0	0.0	0.01615	0.00213	0.23593000000000003	0.00042	0.0	0.0	0.90286	0.03834	0.01651	0.02893	3.40225	0.0	1.6264100000000001	0.29217	0.34829	0.38603000000000004	3.6903300000000003	0.56917	3.6766400000000004	0.0	0.0	0.00519	0.0	0.11104000000000001	1.0903399999999999	0.15759	0.30944	0.01675	0.64537	0.00161	0.2962	0.07249	0.0	0.5865100000000001	0.70127	9e-05	0.03011	0.58414	0.006379999999999999	2.01333	0.07912999999999999	0.0	0.04945	0.18904	0.22712	0.16057000000000002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	0.04566	0.0	0.18101	0.0	0.0	0.0	0.0	0.06446	0.0	0.03936	0.0	0.0	0.07621	0.11485999999999999	0.52591	0.14202	0.0	0.0	0.38879	0.09739	1.09996	0.0	0.28163	0.17352	0.0	0.09492	0.040310000000000006	0.1442	0.20533	0.00033	0.0	0.27391	0.05881	0.22144	0.0	7.253139999999999	0.0	0.25593	0.20481	2.67663	0.16494	2.07164	1.9485700000000001	3.06495	0.13166	0.0	0.09933	0.0	0.12983	0.0	0.32344	0.2189	0.16335999999999998	0.0	0.59985	0.25804	0.1258	0.36629	0.12089000000000001	0.22874	0.03397	0.75333	0.13733	0.13146	0.00943	0.13477999999999998	0.22821999999999998	0.07918	0.60577	0.025269999999999997	0.23954
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.01102	0.0	0.0	0.00323	0.0025800000000000003	0.0009199999999999999	0.0017800000000000001	0.0026899999999999997	0.030989999999999997	0.05874	0.00274	0.01059	0.0	0.09202	0.0	0.00943	0.0	0.43246	0.0	0.0	0.0	0.91145	0.0	0.0	0.0	0.0	0.01042	0.0	0.01201	0.00484	0.0	0.026930000000000003	0.0009400000000000001	0.17578	0.0	2.16471	0.0	0.06305	0.0	0.0	1.09215	1.1609399999999999	0.00147	2.15785	0.15680999999999998	1.28213	0.0	0.00085	0.026439999999999998	0.17057999999999998	0.00761	0.0	0.19499	0.0	0.0	0.025480000000000003	0.04695	0.0	0.033460000000000004	0.0132	0.0	0.3116	0.03715	0.0392	0.04868	0.05911	0.04938	0.68603	0.13667	0.14704	0.013880000000000002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.05346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08673	0.0	0.0	0.00165	0.07131	0.41158999999999996	0.0	0.0	0.0	0.07811	0.08429	0.0	0.0	0.03768	0.0	0.0	0.00454	0.06361	0.0	0.04425	0.0	0.17576	0.03366	0.04009	0.01685	0.0	0.0	0.04772	0.23605	0.0	0.69403	0.21815	0.0	0.14142000000000002	1.40147	0.0	0.0	3.41548	0.0	0.02072	0.0	0.05446	0.03935	0.055029999999999996	0.0	0.0225	0.16585999999999998	0.037160000000000006	0.0	0.050839999999999996	0.03501	0.0	0.00621	0.023530000000000002	0.01882	0.04956	0.019780000000000002	0.0	0.07496	0.10123	0.026889999999999997	0.00809
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp_gm002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014830000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0264	0.00011999999999999999	0.0	0.0	0.004229999999999999	0.13458	0.0	0.0	0.0	0.0	3.28528	0.0	0.00085	0.0	0.0	0.0	0.0134	0.0	0.05653	0.0	0.00551	0.0	0.00145	0.00324	0.0	0.0	0.0	0.00265	0.00643	0.0192	0.0	0.0	0.10973	0.00042	0.00581
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.08332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08503	0.0	0.0	0.0	0.17809	0.9456	0.0	0.0	0.0007099999999999999	0.0	0.11685	0.0	0.00325	0.12322999999999999	0.07451	0.0	0.0	0.0	0.0	0.09239	0.03787	0.0	0.10525999999999999	0.0171	0.0	0.0	0.0	0.11830999999999998	0.5169600000000001	0.0	9.5163	0.31835	0.58921	0.0	0.0	0.0	0.0	4.51777	0.0	0.04917	0.02109	0.02363	0.07303	0.09816	0.0	0.0	0.2085	0.15992	0.1515	0.37001	0.07226	0.0	0.11245999999999999	0.02264	0.05434	0.026739999999999996	0.0	0.0	0.18964	0.3639	0.06289	0.0062
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	0.12652	0.0	0.03185	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00999	0.0	0.65081	0.0	0.0	0.0	0.0	0.04537	0.0	0.06386	0.18928	0.01319	0.0	0.06988	0.1057	0.00035	0.0	0.0	0.0	0.09144	0.053279999999999994	0.0	0.0	0.0	0.0	0.31715	0.0588	3.8798199999999996	0.16947	0.21279	0.4643	0.0	0.0	0.0	0.00402	0.04985	0.1141	0.09969	0.0804	0.06522	0.1472	0.08887	0.0	0.09021	0.09095	0.0	0.0414	0.31651	0.26211999999999996	0.3195	0.06779	0.04754	0.30375	0.050339999999999996	0.0	0.0572	0.43013999999999997	0.1403	0.15244000000000002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis	0.0	0.0	0.00278	0.21584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010759999999999999	0.051989999999999995	0.01874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.039810000000000005	0.0	0.0038200000000000005	0.0	0.00599	0.0	0.0	0.0	0.07552	0.0109	0.006370000000000001	0.0	0.0	0.00542	0.18135	0.04924	1.8701599999999998	0.2048	0.7482	0.28823000000000004	0.0	0.0	0.0	0.26658000000000004	0.0	0.00592	0.00988	0.01586	0.0092	0.00586	0.16104000000000002	0.00022999999999999998	0.00728	0.0056700000000000006	0.0	0.0037	0.0	0.0	0.0	0.02561	0.01066	0.02333	0.0142	0.0	0.0	0.0	0.0055	0.0018800000000000002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0681	0.0	0.0	0.0	0.0	0.0	0.1115	0.0	0.04287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.80882	0.0	0.0	0.45303000000000004	3.99798	0.0	0.03689	0.0	0.00543	0.0	0.0	0.02767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00898	0.0	0.0	0.0	0.0	0.0	0.0	0.0827	0.0	0.0
