Feature	B202	B206	B207	B209	B211	B215	B220	B222	B223	B226	B228	B230	B231	B232	B233	B237	B240	B246	B253	B255	B256	B259	B261	B267	B268	B269	B272	B274	B275	B276	B277	B278	B279	B281	B282	B284	B285	B288	B289	B291	B296	B298	B299	B302	B309	B312	B313	B314	B315	C411	C417	C418	C420	C422	C424	C427	C428	C430	C435	C436	C437	C442	C446	C452	C455	C459	C460	C463	C466	C468	C473	C474	C475	C476	C478	C479	C480	C482	C484	C494	C496	C497	C498	C501	C502	C504	C505	C506	C507	D603	D605	D606	D607	D608	D609	D610	D611	D612	D614	D615	D616	D618	D619	D620	D621	D624	D627	D629	D631	D632	D633	D635	D636	D640	D641	D643	D645	D646	D648
Dodecanoic acid	0.0027418229048752	0.00113744291458372	0.012669315830428	0.00114773798060093	0.106637257621249	0.0189681794664211	0.025582565218805	0.0214509084902032	0.628037904150414	0.00318557486751327	0.0198259447269183	0.00387800268900706	0.00226685643161225	0.00457520958272564	0.00463427853657067	0.0116657120225662	0.00290741553291594	0.0205062009672451	0.320435135567083	0.0077073395453022	0.00759092086685378	0.00220697935150119	0.00680885222461328	0.332514316462011	0.00186879094209489	0.10418217520415	0.0588059122699537	0.0226232811317826	0.002066411717381	0.00142582117794375	0.0012443545190912	0.321894372894206	0.00178174378716221	0.00277547986890483	0.0338132600028836	0.0534537133949833	0.0042520463398215	0.00294303101292506	0.00502218850712816	0.00223413873207166	0.0206611303446147	0.00447773112368911	0.00595316478574441	0.0464318552335006	0.00192137992807751	0.00181153020862488	0.0220235000320777	0.0382394452445907	0.00175533222055909	0.00110384149719174	0.00270177220818158	0.0311343066130465	0.00318479813953192	0.0123734169510224	0.000771170916615294	0.00184236990181704	0.0212568016111751	0.00394624374158628	0.00362909884032147	0.000767898760227452	0.00155255808341584	0.00820725252522238	0.00263851685801191	0.000969156278388203	2.70787401020435e-05	0.000226077343319923	0.0293034475978735	0.00541098321372722	0.00300182339329547	0.0102647316181176	0.000323645910013815	0.307257491652064	0.00279258269725916	0.00327006018419997	0.00855180706097054	0.00118396943275077	0.00159324625808011	0.00115881300466306	0.00265437738200207	0.0126610917494271	0.00357984653794533	0.00239018260075769	0.010814424475992	0.00422440608370801	1.0570596017328	0.0016608942681827	0.00232685259640877	0.0039412833667534	0.00526551245283569	0.0020307349894531	0.0858046063525516	0.0135632737152102	0.00431336688871357	0.00800533620217038	0.00261492326246194	0.00545478773213044	0.00359347550619717	0.00331546518628936	0.00494798071451752	0.00296277934379869	0.00184013932717146	0.0146471705851335	0.00575544897131359	0.190940374271421	0.00899962152942974	0.00205047532068409	0.00490350875472453	0.083737476425313	0.00585548860780247	0.00119804144185086	0.000839503861612825	0.00324044445010236	0.00211808027986387	0.00152778700815762	0.00205390651439109	0.0144934842336098	0.00191165777572014	0.00223511036527962	0.0171713616031183
Tridecanoic acid	0.00117506695923223	0.00255924655781338	0.00441952877805627	0.00114773798060093	0.00663029581064759	0.0226003840450975	0.00717268183704814	0.0106148825518531	0.0238379350480449	0.000796393716878317	0.0115651344240357	0.00542920376460989	0.00261560357493722	0.00152506986090855	0.00252778829267491	0.0128322832248228	0.00726853883228985	0.00296800277157495	0.0121717722841336	0.00220209701294349	0.000979473660239197	0.00378339317400204	0.00895901608501748	0.0034185844735642	0.00124586062806326	0.00844720339493104	0.00983132898630805	0.00114548258895102	0.00091840520772489	0.00617855843775625	0.0027997976679552	0.00653592635318185	0.00123351492957384	0.00138773993445242	0.00455909123634386	0.0649491356304636	0.00221106409670718	0.00478242539600322	0.00263067017040046	0.00186178227672638	0.00419679210124987	0.000995051360819803	0.00119063295714888	0.0223560784457596	0.00384275985615502	0.000679323828234329	0.00383017391862221	0.018451200852285	0.00430854272319049	0.0034954980744405	0.0135088610409079	0.0215545199628783	0.00682456744185412	0.0415108181582688	0.00107963928326141	0.0015353082515142	0.0303022491052922	0.00131541458052876	0.000362909884032147	0.000383949380113726	0.00576664430983027	0.00261139853075258	0.0153033977764691	0.00129220837118427	0.000812362203061306	0.00203469608987931	0.02032335881788	0.0182370174981177	0.0107207978331981	0.00502762364969027	0.00485468865020722	0.0583731151437286	0.00101548461718515	0.00754629273276917	0.0307865054194939	0.00544625939065356	0.000869043413498243	0.00347643901398919	0.00579136883345905	0.0170649497492278	0.00238656435863022	0.00275790300087426	0.0103228597270833	0.00176016920154501	0.00432335215432638	0.000949082438961542	0.00193904383034065	0.00242540514877132	0.0012151182583467	0.00369224543536927	0.00361282553063375	0.0045210912384034	0.00196062131305162	0.00129118325841458	0.00104596930498478	0.00129875898384058	0.00247051441051056	0.000663093037257872	0.00116423075635706	0.00172828795054924	0.000204459925241273	0.00388598403279053	0.000750710735388729	0.00353593285687817	0.00218909712878021	0.000820190128273635	0.00196140350188981	0.00564522312979638	0.00447772658243719	0.000133115715761207	2.09875965403206e-05	0.000462920635728909	0.00231063303257877	0.00114584025611821	0.00157992808799315	0.00535628765155143	0.000695148282080051	0.00156457725569573	0.00224863068612264
Myristoleic acid	0.000783377972821485	0.000284360728645931	0.000883905755611255	0.000573868990300466	0.000552524650887299	0.000807156573039195	0.00191271515654617	0.00132686031898164	0.000458421827847017	0.000265464572292772	0.000413040515144131	0.000387800268900706	0.000174373571662481	0.000508356620302848	0.000631947073168728	0.000388857067418872	0.00048456925548599	0.000809455301338623	0.00370445243430154	0.000660629103883046	0.000244868415059799	0.000945848293500509	0.000716721286801398	0.00136743378942568	0.00607357056180839	0.00246376765685489	0.00364123295789187	0.000859111941713264	0.002066411717381	0.000158424575327083	0.0003110886297728	0.00108932105886364	0.000411171643191279	0.000462579978150806	0.00151969707878129	5.74771111774014e-05	0.00374180077904292	0.000367878876615632	0.000239151833672769	0.000124118818448425	0.000322830161634605	0.000248762840204951	0.000238126591429776	0.000573232780660502	0.000174670902552501	0.00022644127607811	0.000239385869913888	0.00213926966403305	0.000478726969243388	0.000367947165730578	3.85967458311655e-05	3.99157777090339e-05	2.27485581395137e-05	3.99142482291046e-05	0.000154234183323059	0.00030706165030284	0.000904544749411707	0.000263082916105752	0.000362909884032147	0.000383949380113726	0.000443588023833097	3.73056932964654e-05	0.000527703371602382	0.000323052092796068	0.00108314960408174	2.26077343319923e-05	4.72636251578605e-05	0.000400813571387202	4.28831913327924e-05	0.000418968637474189	0.000161822955006907	0.000290413508177754	0.000507742308592574	0.000251543091092306	0.000855180706097054	0.000236793886550155	0.00101388398241462	0.000579406502331532	0.000482614069454921	0.000550482249975091	2.98320544828777e-05	0.000919301000291419	4.91564748908726e-05	0.000176016920154501	0.000540419019290797	0.000237270609740386	0.000193904383034065	3.03175643596415e-05	0.000405039419448899	0.000184612271768464	0.000602137588438958	0.00243443374375568	0.000392124262610324	0.000258236651682915	0.000174328217497463	0.000519503593536232	0.000224592219137323	0.000165773259314468	0.000582115378178532	0.000246898278649891	0.000204459925241273	0.000896765546028584	0.000750710735388729	0.00141437314275127	0.000729699042926735	0.000205047532068409	0.000280200500269973	0.00282261156489819	0.000344440506341322	1.33115715761207e-05	2.09875965403206e-05	0.000231460317864455	0.000385105505429795	0.000636577920065675	0.000157992808799315	0.00126030297683563	1.73787070520013e-05	0.000447022073055923	0.00102210485732847
9E-tetradecenoic acid	0.000979222466026856	0.00142180364322966	0.000883905755611255	0.00143467247575117	0.0016575739526619	4.03578286519597e-05	0.00143453636740963	0.000884573545987762	0.000916843655694035	0.000530929144585545	0.00123912154543239	0.00058170040335106	0.000697494286649925	0.000762534930454273	0.000631947073168728	0.000777714134837743	0.00048456925548599	0.00161891060267725	0.00158762247184352	0.000440419402588697	0.000489736830119599	0.000630565529000339	0.000716721286801398	0.000911622526283787	0.00140159320657117	0.000351966808122127	0.00109236988736756	0.00114548258895102	0.00160720911351856	0.000316849150654167	0.000466632944659199	0.00108932105886364	0.000548228857588371	0.000308386652100537	0.00379924269695322	0.000574771111774014	0.00136065482874288	0.00220727325969379	0.000239151833672769	0.000124118818448425	0.000322830161634605	0.000995051360819803	0.000476253182859553	0.001146465561321	0.000524012707657503	0.000452882552156219	0.000478771739827776	0.00106963483201652	0.000478726969243388	0.000551920748595868	0.000385967458311655	0.000399157777090339	0.000227485581395137	0.000399142482291046	0.000462702549969176	0.000614123300605679	4.52272374705853e-05	0.000789248748317256	0.000725819768064293	0.000767898760227452	0.000665382035749646	0.00111917079889396	0.00211081348640953	0.000969156278388203	0.00189551180714305	0.000226077343319923	0.000472636251578605	0.001002033928468	0.000428831913327924	0.000209484318737094	0.000323645910013815	2.90413508177754e-05	0.000761613462888861	0.000754629273276917	0.000855180706097054	0.00142076331930093	0.00115872455133099	0.000869109753497298	0.000482614069454921	0.00110096449995018	0.00119328217931511	0.00147088160046627	0.000491564748908726	0.000704067680618002	0.000540419019290797	0.000474541219480771	0.00213294821337471	0.00151587821798208	0.000810078838897799	0.000369224543536927	0.00451603191329219	0.00173888124553977	0.000784248525220648	0.000516473303365831	0.000697312869989851	0.00129875898384058	0.00067377665741197	0.000497319777943404	0.00116423075635706	0.00197518622919913	0.000408919850482546	0.00209245294073336	0.000250236911796243	0.000707186571375633	0.00170263110016238	0.000410095064136818	0.00112080200107989	0.000470435260816365	0.000344440506341322	0.000133115715761207	2.09875965403206e-05	0.000231460317864455	0.000577658258144693	0.00152778700815762	0.0011059496615952	0.00315075744208908	0.000347574141040025	0.00156457725569573	0.00102210485732847
Ricinoleic acid	0.00332935638449131	0.0924172368099276	0.00265171726683376	0.00545175540785443	0.00442019720709839	0.00242146971911758	0.0105199333610039	0.00353829418395105	0.00320895279492912	0.00212371657834218	0.0132172964846122	0.00310240215120565	0.0118574028730487	0.00559192282333133	0.00484492756096025	0.00388857067418872	0.00387655404388792	0.0226647484374815	0.00687969737798857	0.00924880745436264	0.0440763147107639	0.00977376569950526	0.00430032772080839	0.00433020699984799	0.0137044669086959	0.00211180084873276	0.0029129863663135	0.0157503855980765	0.00688803905793667	0.00221794405457917	0.00793276005920639	0.00571893555903412	0.00232997264475058	0.00200451323865349	0.0150070086529652	0.00977110890015823	0.0301044880859362	0.0103006085452377	0.00956607334691078	0.00508887155638544	0.00742509371759592	0.0263688610617248	0.0276226846058541	0.00515909502594452	0.00681216519954753	0.00339661914117164	0.00861789131689997	0.00240667837203718	0.00430854272319049	0.00404741882303636	0.00308773966649324	0.0255460977337817	0.00386725488371733	0.00279399737603732	0.00231351274984588	0.00491298640484543	0.00497499612176439	0.0134172287213933	0.128107189063348	0.0906120537068393	0.00377049820258133	0.151461114783649	0.0116094741752524	0.0481347618266141	0.0138101574520422	0.00497370155303831	0.00236318125789303	0.00480976285664642	0.00600364678659094	0.00230432750610804	0.00404557387517269	0.00232330806542203	0.0299567962069619	0.00628857727730764	0.00342072282438821	0.012313282100608	0.00724202844581869	0.00666317477681262	0.00699790400709636	0.00220192899990036	0.00805465471037699	0.00606738660192336	0.00589877698690472	0.00528050760463502	0.00432335215432638	0.0173207545110481	0.0428528686505283	0.012430201387453	0.00141763796807115	0.00553836815305391	0.00632244467860906	0.0118243924696704	0.00509761541393421	0.0103294660673166	0.0101110366148528	0.00389627695152174	0.0029196988487852	0.000994639555886807	0.0430765379852114	0.011357320817895	0.00163567940193018	0.0131525613417526	0.0355336414750665	0.00235728857125211	0.00729699042926735	0.00328076051309454	0.0184932330178182	0.00235217630408183	0.00482216708877851	0.000133115715761207	0.00125925579241924	0.00231460317864455	0.00346594954886816	0.00127315584013135	0.00600372673437396	0.00441106041892471	0.0013902965641601	0.0046937317670872	0.04415492983659
LCA	0.333523171928747	0.744172026866402	0.113139936718241	0.496970545600204	0.00911665673964044	0.894329482927428	0.632630538027646	0.725792594482959	0.857707239901769	0.0570748830429461	0.684821174108968	0.416303588664908	0.00244123000327474	0.0449895608968021	0.651116134388179	0.793657274601917	0.500075471661542	0.274944984021352	0.313290834443787	0.75047466201114	0.193446047897241	0.990618446059533	0.46658555770771	0.314053960304765	0.0951526054683315	0.802484322518449	0.100133906342026	0.00229096517790204	0.0367362083089956	0.250786102742773	0.411259168559641	0.769605328087163	0.247114157557958	0.438371625960914	0.0108278416863167	0.978835203351145	0.206139206554546	0.827359593508557	0.603140924522725	0.143977829400173	1.1428187721865	0.411204974858784	0.382193179244791	0.783895827553236	0.0132749885939901	0.0251349816446702	0.532154788818573	0.831908490600851	0.24638481350393	0.468580715557892	0.763829599998765	0.750416620929838	0.45610859069725	0.765156138551935	0.00123387346658447	0.0015353082515142	0.649915402452311	0.0292022036877385	0.616220983086585	0.0115184814034118	0.00487946826216407	0.451771945820195	0.182585366574424	0.544988880546966	0.00406181101530653	0.283274911179864	0.521317785491201	0.60162117065219	0.36364946250208	0.436565320248105	0.248074590025589	1.05855723730791	0.433104189229465	0.490005941447812	0.910339861640314	0.47477174253306	0.0922634423997301	0.00956020728847027	0.455346374530718	0.115601272494769	0.532800493064197	0.0090091498028559	1.28003460615832	0.475773735177615	0.43395647249051	0.450102346677511	0.239665817430104	0.00424445901034981	0.0133663008418137	0.29316428756832	0.00210748155953635	0.000347776249107954	0.0550934588967506	0.0180765656178041	0.101284694366026	0.000779255390304349	0.454350059314805	0.000331546518628936	0.000582115378178532	0.00395037245839826	2.04459925241273e-05	0.00179353109205717	0.000250236911796243	0.000707186571375633	0.00802668947219409	0.0116877093278993	0.000140100250134987	0.00094087052163273	1.10048741776052	1.33115715761207e-05	0.000209875965403206	2.31460317864455e-05	0.000385105505429795	0.000127315584013135	0.000157992808799315	0.896705568018552	0.0251991252254018	0.645946895565809	0.208304969923542
DCA	1.16586226805157	1.41384154282757	0.234235025236983	1.50669303403387	0.0129843292958515	1.41050611138599	1.15862720607784	1.47790125195905	1.80434831440586	0.913198128687137	1.1643612121913	1.02282320922561	0.00139498857329985	0.375929720713956	1.00900882682607	1.55931684034968	0.729276729506415	0.654039883481608	0.482372627695121	0.905282082021067	0.739992350310713	1.40962924008026	0.621755716300213	0.600531339189444	0.247303334670557	1.56977196422469	0.299309349138712	0.155212890802863	0.241081367027784	0.270589174658658	0.7456794455654	1.86709629489228	0.649102967384632	0.641752623021218	0.249800207324674	1.70821974419237	0.286758005157562	1.30413061760242	0.947041261344167	0.347036216381797	2.12099416193936	1.29879078871005	0.753432535283812	1.2023557574354	0.0496065363249102	0.0849154785292911	1.08609369179931	1.4175335611299	0.742984256265738	1.18368603215527	1.35397384375729	1.14238955803255	0.613983584185475	0.329292547890113	0.0778882625781447	0.0245649320242272	0.911328835032294	0.229408302844216	1.9564471848173	0.377806190031906	0.113558534101273	0.924062022953447	0.118733258610536	1.15232681500357	0.00866519683265393	1.38065433565477	0.306740927274515	1.18961467987721	0.168530941937874	0.564141270358995	0.771086380607914	2.06832500524196	1.1693305366887	0.980514969077808	1.73729960443616	0.556702427279413	0.598191549624624	5.79406502331532e-05	0.422528617807783	0.629201211721529	0.823364703727426	0.125760376839866	0.595776475677376	1.19181056636612	0.900338086138468	0.757605056901051	0.166369960643227	0.00272858079236774	0.382357211959761	0.87007763684477	6.02137588438958e-05	0.0100855112241307	0.303700241391696	0.193161015458821	0.345518527079971	0.00285726976444928	0.554293596830914	3.31546518628936e-05	0.00523903840360679	4.93796557299782e-05	0.00122675955144764	0.00209245294073336	5.00473823592486e-05	0.0193297662842673	0.0858612540510458	0.0629495923450015	2.80200500269973e-05	0.123254038333888	1.307840602578	0.000665578578806035	4.19751930806413e-05	4.62920635728909e-05	0.00500637157058734	0.0025463116802627	3.15985617598629e-05	1.75938295566254	0.0938450180808068	0.521227737183207	1.04683979487582
GLCA	0.00587533479616113	0.00142180364322966	2.94635251870418e-05	0.000573868990300466	2.7626232544365e-05	0.00443936115171557	0.00358634091852407	0.00243257725146635	0.00595948376201122	0.000265464572292772	0.00206520257572065	0.00155120107560283	1.74373571662481e-05	0.000254178310151424	0.00337038439023322	0.0108879978877284	0.00048456925548599	0.000809455301338623	0.00423365992491604	0.00462440372718132	0.000244868415059799	0.0122960278155066	0.00286688514720559	0.00296277321042231	0.000467197735523722	0.0151345727492515	0.000182061647894594	2.86370647237755e-05	2.29601301931222e-05	0.00221794405457917	0.0021776204084096	0.00381262370602275	0.00137057214397093	0.000925159956301612	1.89962134847661e-05	0.00747202445306218	0.00068032741437144	0.0103006085452377	0.0055004921744737	0.000620594092242127	0.00355113177798066	0.000746288520614852	0.000714379774289329	0.00343939668396301	1.74670902552501e-05	0.00022644127607811	0.00287263043896666	0.00374372191205783	0.00143618090773016	0.00183973582865289	0.00501757695805151	0.00439073554799373	0.00159239906976596	0.0043905673052015	1.54234183323059e-05	3.0706165030284e-05	0.00226136187352927	2.63082916105752e-05	0.00399200872435361	3.83949380113726e-05	2.21794011916549e-05	0.000746113865929307	0.000527703371602382	0.00129220837118427	2.70787401020435e-05	0.00406939217975862	0.00141790875473582	0.00561138999942082	0.000857663826655849	0.00167587454989676	0.0021036984150898	0.00435620262266631	0.00330032500585173	0.00125771545546153	0.00213795176524263	0.000473587773100309	0.000434521706749122	2.89703251165766e-05	0.000482614069454921	5.50482249975091e-05	0.000894961634486332	1.83860200058284e-05	0.0127806834716269	0.00193618612169951	0.00216167607716319	0.00308451792662501	0.000581713149102194	3.03175643596415e-05	0.00020251970972445	0.000369224543536927	3.01068794219479e-05	3.47776249107954e-05	0.000196062131305162	2.58236651682915e-05	0.000174328217497463	2.59751796768116e-05	0.000898368876549293	1.65773259314468e-05	2.91057689089266e-05	2.46898278649891e-05	2.04459925241273e-05	2.98921848676195e-05	0.000250236911796243	2.35728857125211e-05	2.43233014308912e-05	2.05047532068409e-05	1.40100250134987e-05	4.70435260816365e-05	0.00723325063316776	1.33115715761207e-05	2.09875965403206e-05	2.31460317864455e-05	1.92552752714898e-05	1.27315584013135e-05	1.57992808799315e-05	0.00346583318629799	1.73787070520013e-05	0.00335266554791943	0.00674589205836791
Myristic acid	0.0301600519536272	0.0332702052515739	0.0760158949825679	0.0301281219907745	0.121002898544319	0.15053470087181	0.0621632425877506	0.280409814078121	0.790777653036105	0.0374305046932809	0.120194789906942	0.0362593251422161	0.0599845086518935	0.0648154690886132	0.0939494648777509	0.0614394166521817	0.0453072253879401	0.0461389521763015	0.317259890623396	0.114509044673061	0.0156715785638272	0.0684163598965368	0.0662967190291293	0.275765814200846	0.0848742552868096	0.232650060168726	0.338998788379733	0.0684425846898234	0.0270929536278843	0.0115649939988771	0.0433968638533055	0.310456501776138	0.0261779279498447	0.0351560783394612	0.152349632147824	0.165534080190916	0.0915040372329587	0.0353163721551007	0.0585921992498285	0.0213484367731292	0.0713454657212478	0.0181596873349614	0.0321470898430198	0.107481146373844	0.0377289149513402	0.0174359782580144	0.0526648913810554	0.203498026791144	0.025532105026314	0.0283319317612545	0.0385967458311655	0.0478989332508407	0.0225210725581186	0.0710473618478062	0.0151149499656598	0.0374615213369464	0.19854757249587	0.0489334223956699	0.00870983721677152	0.0130542789238667	0.0490164766335573	0.0257409283745611	0.110290004664898	0.00743019813430955	0.029245039310207	0.0151471820024349	0.187636591876706	0.0332675264251377	0.0390237041128411	0.0586556092463865	0.0211988071059049	0.275312005752511	0.0365574462186653	0.0347129465707382	0.126994334855412	0.0426228995790278	0.0133253323403064	0.0362129063957207	0.0296807652714777	0.100187769495466	0.0468363255381181	0.0571805222181262	0.109618939006646	0.0392517731944536	0.0518802258519165	0.0194561899987116	0.0222990040489174	0.0278921592108702	0.0390863039768188	0.0387685770713774	0.108083697124793	0.228836771913034	0.0458785387254079	0.0880586982238741	0.0251032633196346	0.0238971653026667	0.0352609784045598	0.0268552680089438	0.0195008651689808	0.0311091831098863	0.00184013932717146	0.0765239932611058	0.0465440655941012	0.391545631684976	0.0505924669762536	0.0248107513802775	0.0369864660356365	0.465260472947385	0.0537327189892462	0.000931810010328449	0.00692590685830581	0.0219887301971232	0.0236839885839324	0.00980329996901139	0.033652468274254	0.119098631310967	0.00990586301964072	0.0319620782234985	0.0901496484163712
9-Pentadecenoic acid	0.000195844493205371	0.00568721457291862	0.0182673856159659	0.000573868990300466	0.0022100986035492	0.00201789143259799	0.000239089394568272	0.00995145239236233	0.000916843655694035	0.000265464572292772	0.00247824309086478	0.00155120107560283	0.000348747143324962	0.000508356620302848	0.00126389414633746	3.88857067418872e-05	0.00702625420454686	0.00188872903645679	0.00370445243430154	0.000220209701294349	2.44868415059799e-05	0.000945848293500509	0.00322524579060629	0.000455811263141893	0.00218025609911071	0.000703933616244254	0.00637215767631078	0.000859111941713264	0.000229601301931222	0.00269321778056042	0.000777721574431999	0.0119825316475001	0.000548228857588371	0.000308386652100537	0.00113977280908596	0.00114954222354803	0.00136065482874288	0.00183939438307816	0.000239151833672769	0.000124118818448425	0.000645660323269211	0.000248762840204951	0.000952506365719105	0.00257954751297226	0.000349341805105002	0.000452882552156219	0.00263324456905277	0.00481335674407436	0.00143618090773016	0.00331152449157521	0.000385967458311655	3.99157777090339e-05	0.000454971162790274	0.00239485489374628	1.54234183323059e-05	3.0706165030284e-05	0.00542726849647024	0.000263082916105752	0.000362909884032147	3.83949380113726e-05	0.0141948167626591	0.000373056932964654	0.00211081348640953	0.000323052092796068	0.000270787401020435	2.26077343319923e-05	0.00236318125789303	0.00701423749927603	0.000857663826655849	0.00230432750610804	0.0186096398257944	0.00638909717991059	0.000253871154296287	0.00150925854655383	0.00983457812011612	0.010655724894757	0.000144840568916374	0.00608376827448108	0.00217176331254715	0.00330289349985054	0.00119328217931511	0.0117670528037302	0.00196625899563491	0.00915287984803403	5.40419019290797e-05	2.37270609740386e-05	1.93904383034065e-05	0.00424445901034981	0.000607559129173349	0.00110767363061078	3.01068794219479e-05	0.00382553874018749	1.96062131305162e-05	2.58236651682915e-05	0.00348656434994925	2.59751796768116e-05	0.00426725216360914	1.65773259314468e-05	2.91057689089266e-05	2.46898278649891e-05	2.04459925241273e-05	0.00358706218411434	0.000750710735388729	0.00117864428562606	0.000972932057235647	2.05047532068409e-05	1.40100250134987e-05	4.70435260816365e-05	0.000344440506341322	1.33115715761207e-05	2.09875965403206e-05	2.31460317864455e-05	0.000962763763574488	0.000636577920065675	1.57992808799315e-05	0.0166990144430721	0.00121650949364009	0.000894044146111847	2.04420971465694e-05
Pentadecanoic acid	0.00822546871462559	0.0196208902765692	0.0477309108030078	0.01233818329146	0.0837074846094258	0.135602304270585	0.0272561909807829	0.0601510011271678	0.0701385396605936	0.0156624097652736	0.0582387126353224	0.0494445342848401	0.0364440764774586	0.0256720093252938	0.0200116573170097	0.033441707798023	0.050637487198286	0.00431709494047266	0.0611234651659753	0.0253241156488501	0.001224342075299	0.0293212970985158	0.0627131125951223	0.00569764078927367	0.00576210540479258	0.0387163488934339	0.0304042951983971	0.00859111941713264	0.010332058586905	0.0274074515315854	0.0466632944659199	0.0678102359142617	0.017680380657225	0.0172696525176301	0.00949810674238304	0.164959309079142	0.00527253746137866	0.0253836424864786	0.0236760315336042	0.01576308994295	0.0284090542238453	0.00373144260307426	0.00785817751718262	0.0722273303632232	0.0399996366845227	0.00656679700626518	0.0366260380968249	0.0481335674407436	0.0309576773444058	0.0274120638469281	0.0663864028296046	0.0582770354551895	0.0243409572092797	0.0710473618478062	0.0107963928326141	0.0251790553248328	0.169149868139989	0.00684015581874955	0.000362909884032147	0.00383949380113726	0.0760753460873762	0.0201450743800913	0.151450867649884	0.00936851069108596	0.0140809448530626	0.0140167952858352	0.100198885334664	0.0412837978528818	0.0450273508994321	0.0433632539785785	0.0601981392625696	0.156242467399632	0.00787000578318489	0.0251543091092306	0.128704696267607	0.0414389301462771	0.00420037649857484	0.0512774754563406	0.0690138119320537	0.0941324647457405	0.0539960186140087	0.0229825250072855	0.057513075622321	0.0177777089356046	0.0189146656751779	0.0194561899987116	0.00717446217226039	0.0224349976261347	0.0123537022931914	0.030645637113565	0.00180641276531688	0.0441675836367101	0.0149007219791923	0.00826357285385329	0.00976238017985791	0.00129875898384058	0.0251543285433802	0.00580206407600638	0.00611221147087459	0.0118511173751948	0.000613379775723819	0.0164407016771907	0.00400379058873989	0.00400739057112859	0.0102157866009743	0.0155836124371991	0.00154110275148485	0.0338713387787783	0.0664770177238751	0.000266231431522414	0.000419751930806413	0.00208314286078009	0.013093587184613	0.00521993894453853	0.0123234390863465	0.0708920424470043	0.00782041817340057	0.0634771343739411	0.0104254695447504
Palmitoleic acid	0.075987663363684	0.0622749995734589	0.0459630992917852	0.0958361213801779	0.115753914360889	0.0238111189046562	0.0427970016277206	0.0840344868688374	0.0435500736454666	0.0368995755486954	0.0780646573622407	0.0376166260833685	0.0465577436338825	0.0602402595058875	0.0591923758534709	0.0283865659215776	0.0363426941614493	0.0277912986792927	0.17331545317625	0.0546120059209984	0.0254663151662191	0.221643783443619	0.0358360643400699	0.513243482297772	0.119135422558549	0.0418840501665331	0.0664525014815266	0.106816251419682	0.0778348413546844	0.0134660889028021	0.0283090653093248	0.0501087687077275	0.044269480250261	0.0570515306385994	0.0725655355118064	0.0155188200178984	0.087592154600323	0.0540781948624979	0.0444822410631351	0.0404627348141867	0.0652116926501903	0.0502500937214	0.0354808621230367	0.0435656913301981	0.0338861550951852	0.0273993944054513	0.0368654239667388	0.0759440730731732	0.0378194305702276	0.0253883544354099	0.021228210207141	0.0107772599814392	0.016606447441845	0.0159656992916418	0.0257571086149508	0.0884337552872178	0.0655794943323487	0.071032387348553	0.0402829971275683	0.0307159504090981	0.0813984023733734	0.0320828962349602	0.0527703371602382	0.0303668967228304	0.0817777951081714	0.0169558007489942	0.0453730801515461	0.0352715942820737	0.0343065530662339	0.0630547799398654	0.0310700073613262	0.0252659752114646	0.0451890654647391	0.0462839287609843	0.079531805667026	0.0568305327720371	0.0748825741297653	0.0486701461958487	0.0415048099731232	0.159639852492776	0.0963575359796951	0.239202120275827	0.030477014432341	0.0765673602672078	0.133483497764827	0.0583685699961349	0.0913289644090444	0.0976225572380457	0.08647591605234	0.068860377369637	0.119825380099353	0.176322558297733	0.142341107327548	0.0369278411906569	0.0524727934667363	0.125460117839	0.0891631109975174	0.0943249845499322	0.203158266984308	0.0671563317927704	0.0351671071414989	0.218212949533622	0.27175728621072	0.166660301987524	0.137183420070226	0.0855048208725265	0.0780358393251875	0.346240351960845	0.105398794940445	0.0154414230283	0.0159505733706437	0.0664291112270985	0.111295491069211	0.139028617742343	0.10380127538115	0.29144506339324	0.0432729805594831	0.0762172634560349	0.108547535848284
